drugbank_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
DB06932,-0.7281139,2.1187968,1.1951742,-3.6516445,-0.5534088,1.6806675,0.3402677,1.6494911,0.39271128,-0.6811051,1.4128938,0.7409591,-1.9758661,-1.1333808,1.3748947,-0.43092048,0.09333286,-0.58530945,-0.5935862,-1.4318866,0.14216614,-0.5371294,0.9815848,2.2486577,1.1672642,-1.2684134,1.0787567,-0.47973642,1.769556,-1.5410929,0.70568186,1.9936305,0.5142128,0.6644693,-0.5555194,-0.9215576,-0.7581605,-0.909444,-1.6142987,0.44049126,0.2253415,0.9616221,0.9368591,-0.19199474,-1.086547,0.21276967,0.31536603,-0.12721187,0.89318573,1.9917774,0.009505585,-2.8690228,0.3634963,-1.4163121,-0.16138317,0.48545942,0.73828727,-0.93890876,-1.2284042,-0.24015927,0.29798245,-1.4968764,-1.2393041,1.0483297,0.054909594,-1.0059823,0.2510148,-0.47136775,1.4149755,-0.9257875,0.56872565,-0.21808685,0.27112743,0.91054827,-0.45286882,-0.3783126,0.38848788,-1.4186649,-0.56961006,-0.66671205,-1.2907839,0.076732524,0.0809472,-2.498488,-0.69433886,0.6477769,0.011928628,-1.2086394,-0.11094549,0.6735339,-1.1775795,2.461949,0.04440562,0.4421767,-0.82133836,-1.5422752,1.4364405,0.61980134,0.57677126,-1.0418614,0.058631577,-1.5410637,-1.0289316,0.5788396,-1.3577528,2.2364354,-0.20244597,-0.4030556,2.3318822,-0.5165234,0.16376914,-1.847238,-0.8840651,0.9538338,0.7485025,-0.3751471,-0.07619165,-1.0329957,-2.5125563,-0.2739494,1.7244035,-0.5952944,0.6381326,-0.82559,-1.0407339,0.4895021,-0.33886406,0.50861084
DB06933,-1.2422974,-1.530788,3.1928926,-0.10335635,0.20813252,-1.735726,-0.40405342,-1.2600238,1.7749515,-2.77506,-0.7244424,-0.74174,0.43479854,-1.1840314,-0.5822303,0.64181316,2.0770962,-1.5776361,-0.4259163,-1.0402708,1.535562,0.6667894,1.3085464,0.008574747,-1.2917534,-2.3708448,1.9200784,-0.40880713,-1.0094441,0.6770584,0.0065243915,0.5205094,1.244149,-0.00031812862,1.4689238,-0.4322501,-2.6586905,1.9575185,-0.7472357,-0.592823,0.91225934,1.9575313,-0.5930451,2.209618,-0.7457893,-1.504655,1.8272351,0.3363479,2.4857545,0.5671705,0.086444534,-1.1753443,-0.32306612,1.8268096,-0.7493123,1.2003851,-0.1684839,-0.2302742,-0.49515033,1.6704483,1.2390594,0.22882156,0.41036457,-2.7876668,2.7777345,-1.0837466,0.23336364,-2.8314812,0.75410664,1.7536949,0.9827552,0.22756115,-0.9315732,-1.8111935,0.33287856,-0.1488934,0.8139,0.94843256,1.4241999,-0.686525,-0.35440034,-0.01248109,2.5630577,-1.2429795,-0.47564328,2.4103143,-1.9042488,-1.9614842,-1.205265,-1.9004277,-0.020277658,-0.6358162,-0.6617537,2.2101417,0.0062081814,0.7850539,2.810466,1.3720052,3.0632708,1.9296012,1.729514,-0.6799325,-0.53139853,-1.6247137,-0.46957427,1.8336883,-1.1156307,1.5046669,0.7421746,-0.23956746,-1.9647467,-1.6710304,-0.24199069,-0.11570244,-0.25189203,1.683608,-1.2261637,-3.0638056,-4.3092966,1.6041989,-1.690553,-1.0720968,0.39719713,-0.35013518,-1.4637645,0.10084614,1.2355042,2.7134345
DB06934,-0.05021339,-0.8832283,0.58315516,0.5554533,0.95000196,1.3040211,0.8591775,0.8481777,-0.41685963,-0.95432055,0.4554466,0.37563202,0.54418564,0.120501444,-0.64225996,-0.11722995,-0.7253087,0.4387036,1.1713879,0.39757162,-0.22567354,-0.41148442,-0.30284297,1.4768393,-0.5599553,-0.6480377,1.3333914,-1.2945509,0.123225816,1.5164249,-0.7485895,0.9386415,-2.4090261,-1.337697,-0.048412133,-1.1078013,1.6003207,0.68751216,0.6088686,-0.542891,0.49603766,-0.7245166,-0.6405284,0.5824603,0.89826375,-0.33714733,0.41862375,-0.4937229,-0.3420795,-0.5591682,0.08350042,1.7399446,-0.0082394425,-0.5292273,-0.28031784,0.5921643,0.28594816,0.5918384,-0.648399,0.11029812,0.5567096,1.9270148,0.88914543,0.12547888,2.035949,0.53201526,0.40623197,0.39656225,-0.7563774,-0.6353248,0.39613467,0.16634226,0.56600296,0.9091524,-0.37504774,-1.915971,1.2152343,0.13273269,0.1233098,-0.88054776,-0.53956956,-0.08147518,-0.084252924,-0.25415128,-0.62361985,-1.2242085,0.39945012,0.35778326,0.8012682,-0.39634717,-0.06772726,0.7582712,0.25283477,0.18080151,1.029235,0.25309035,-0.6343378,-0.8991664,0.11807433,-0.45335183,1.4633951,0.14469849,-0.29039675,0.5351164,-0.06270061,0.22388344,0.38409033,0.8429648,-0.040321812,-0.16220188,0.8356703,0.05970886,0.7647118,-0.12411738,0.95381844,1.9274907,-0.01797485,1.3997173,0.29285932,1.1211705,-0.3953092,0.24659777,-2.1813257,0.6786115,-0.11928819,-0.043899674,0.34100848,0.19472666
DB06935,0.45849586,0.34045222,0.96547365,1.3491852,-0.2872662,-0.124162324,0.582833,0.7277114,-0.02426628,1.0853462,0.75379866,-0.12016217,-0.3567164,-0.38711223,-0.52882636,-0.45198977,-0.94969887,-2.203893,-0.48895156,-0.42115018,1.2111679,-0.433218,1.8472283,0.7115477,-0.7305018,0.5202481,1.2360339,-0.24134293,-0.4815526,0.48750192,-1.2029213,0.77006423,-1.5339209,-1.2459346,-0.8386127,-1.4828123,-1.0688976,0.19684368,0.7299119,-0.19910017,-0.664236,-0.7738648,-0.6285441,0.25593904,-0.068393715,0.40158838,0.7355111,-1.0851465,-0.8772853,0.5595772,-0.8502318,0.5485903,-0.72080916,0.25715688,-1.0685723,0.33508354,0.16567367,-0.79640234,0.81975377,0.8152869,0.22843751,0.19927582,1.8096147,0.8696042,-0.83094335,0.71733737,0.668354,-0.45425573,-0.7479115,0.3732175,-1.3506051,-0.94360495,0.73510975,0.25519717,0.44862702,-0.33775932,-0.08718713,0.41620475,-0.10977333,0.10412696,0.48600912,-0.93597263,0.41151333,-0.582077,1.0299401,1.5164063,-0.52347136,-0.8249337,-0.49861836,-0.53596115,-0.3498701,-0.63611424,0.409771,0.29086262,-0.9148375,-0.9753729,-0.24444714,-1.1417332,1.229444,0.32716545,1.0458502,0.4222985,-0.9578266,0.36541423,-0.9562232,2.6304045,-0.57501054,-0.33937073,-0.20628151,0.4278458,-0.5154233,-0.44023302,-0.19056216,0.1817374,1.2902609,1.2197081,0.6555665,-0.7530514,0.21039823,1.7928094,0.8328239,-0.07821487,-0.51743263,0.7976223,-0.91565305,0.01977328,-0.49588242,-0.49304432
DB06936,-3.1080065,-1.5233469,0.15258108,2.5927029,-1.8655255,-1.0753231,2.11472,-2.8142135,3.126759,1.0647639,-0.71823084,0.7122768,-0.38753322,0.7548412,1.6335565,1.5879589,-1.6851847,-1.1569941,2.71728,-1.6074768,-0.15003853,-3.1679206,1.2076484,-0.53360903,0.19008294,2.3811727,-1.6411953,-1.6949515,-0.3088636,-0.15105781,-1.7923921,1.3316156,-0.32093668,-0.7252866,2.1482766,-0.8612154,-1.214759,-0.15605034,-0.44082054,-0.14700136,-1.0639178,-0.46661258,6.1872745,-1.9457971,3.1104715,-0.3174964,-0.8017195,-3.2956336,-1.2642661,-2.324999,-0.7781263,1.6343864,-1.7592603,-1.3812989,-1.0266589,1.2827983,-2.0697236,0.33687732,1.0064261,-0.26150772,1.2945995,0.41825852,-1.3483791,-0.63799924,2.7460501,0.047120683,2.4458625,0.94824487,0.70313126,0.20605876,0.20399378,1.9122999,1.7300106,0.6317451,-1.831711,-4.76221,0.49327594,-3.5619595,2.24153,0.12366643,-1.8249776,0.15594865,0.3865506,1.3456738,1.1486254,-1.0100901,-0.45574462,0.4352677,0.2820859,0.5556936,4.6954103,-1.6992892,0.10757977,1.7155899,0.6662235,-0.8099151,-0.25658977,0.30280668,0.85718143,-2.3939393,-1.2860386,0.7148646,2.3480434,-1.0232171,0.35866597,1.869488,-1.6131563,-0.40613818,-2.4119296,1.3166999,0.46461117,0.19201563,3.9864535,-2.3734245,0.67076266,-1.9384773,0.5315766,1.5234855,0.485285,-0.25078657,1.2168126,1.0255786,-1.5282768,3.120324,2.1870055,0.17061926,-1.9919028,1.8076628
DB06937,-1.7139109,2.19987,0.057689905,1.212086,-0.6900442,1.9231383,-0.303805,0.7765601,-0.7974841,3.0063002,0.3899411,0.03550741,-0.44664553,-0.68795156,0.7588099,0.3387591,1.6456571,-0.5949426,-0.6884237,-2.1405153,1.1118112,1.586291,0.57492214,1.6591913,-1.0550623,-0.54201823,2.6733143,0.58363354,-0.5500762,0.69070685,-2.7312164,1.3079132,-0.33569252,0.37296206,-0.34124672,-1.0324343,0.044349723,0.074765354,0.06805123,2.0629394,1.0944628,1.1948216,0.26830894,0.6455088,-0.21717325,-0.44849074,-0.25064832,-0.11319189,-0.9961938,0.7896838,-0.6636424,-1.1775664,1.1837261,-0.58011395,2.6682262,-0.3261002,0.022723556,0.23096283,2.3386002,-0.6344416,0.63208014,-1.0792701,1.2275172,-0.7227418,0.46640942,-0.65676767,0.7248854,-1.6383561,-0.16816077,2.078833,0.53468996,-1.4208049,-0.40194798,0.080783665,1.6822677,-3.0889094,-0.51553386,0.047436014,-0.2356399,-2.4276214,-0.97939646,-0.77520037,3.1909876,0.5070467,-2.3689253,-0.1294996,0.4181177,-0.5118017,0.3624897,0.19916826,0.4325726,-0.64526343,0.7407034,-1.2130525,-1.3078083,-2.7639306,0.060493674,0.51849526,0.8493359,-0.53992456,-1.3574109,2.4098933,0.66806215,-0.08798958,0.365431,-0.86080927,0.5369036,-0.00867866,-2.0054812,-4.3357997,0.33618015,-0.88452154,1.2978079,-0.19236839,0.17503731,0.04939728,1.4827646,-0.6384528,-0.9598812,0.86440593,1.100365,-0.68084073,0.8484737,1.4505452,-2.2998288,-0.67971444,-2.9059377,-1.9885309
DB06938,1.751616,-0.25964403,0.82179844,-1.6388563,-2.9599104,1.560889,-1.7092439,-1.3413557,0.9990414,-1.2807685,1.2432986,0.5211728,-0.9280727,-1.0610635,1.0260293,-0.16703913,0.73051023,-2.3282874,-0.24955276,-1.2836944,-1.392018,-1.2198269,2.8049371,1.8701918,-3.1315813,0.2187036,-2.0156083,-0.8645875,0.7339646,-1.9566164,-1.4789146,0.2605223,-2.6684642,-2.5325375,-2.097856,-1.2596558,0.45962736,-0.5504167,0.02316166,-2.8304644,-0.63424945,0.41201147,1.6878407,0.4223079,-1.2272496,0.5130494,0.21576695,1.0104816,1.6557266,1.16299,0.14960042,-0.6746206,-0.8393296,-3.7335598,3.5786545,-0.89623445,-3.630443,1.8366007,-2.8191326,-3.8518815,-1.9963574,-0.092627116,-0.5221937,0.99321514,-0.5239056,1.6244146,1.3091334,-1.2930104,-0.99445534,2.0710673,-2.4083126,-1.4715478,-0.6031858,-1.3313596,1.458657,1.535416,1.8660839,-1.4131262,-2.196199,-1.7410474,0.287356,0.92372686,-0.014823839,0.8869392,0.65156317,4.070442,-0.50874954,-1.1433892,-1.8701012,0.22277941,-1.7844318,2.9498584,-3.3045368,-0.68139553,0.2080897,0.56618,1.0100914,1.9724106,-1.0596677,-2.9482112,2.3096416,-2.784284,2.4222906,0.09990286,2.2991076,-0.119530305,-0.24404547,2.1663628,1.8584749,-0.1674471,0.23965086,-1.0977081,-2.1419687,-0.8434945,0.1350543,2.0839627,-2.284567,-4.652444,-2.1209877,0.8833549,-0.38042855,1.7113065,-3.0390136,0.3920374,0.3746317,0.6350741,-3.935342,-0.28741518
DB06939,0.474282,0.30614197,0.7248227,0.042623598,-0.03038906,0.8339074,1.5133276,-0.6941198,-0.46005064,0.7024707,0.86490244,-0.7482437,-1.5637649,-2.3486354,-1.339961,0.5975131,-2.6862195,-0.7385243,-1.2859287,-0.6144597,-0.8117433,-1.0557201,0.025239993,1.3322744,0.7753694,-1.4358925,-1.471597,0.9146225,-1.7343764,0.23062502,0.57438666,0.3096821,-0.7367001,0.62863433,-0.8707351,0.12422954,1.1644433,-1.8245423,0.10507837,-0.7189138,-1.3833759,-0.9701746,-0.45940584,-1.1812531,0.50037193,0.6617706,-1.259361,-0.6948046,-0.69787663,-0.1308772,-0.73184896,-0.48043373,-0.8813347,1.2966756,-0.30025476,-0.01283117,-1.1450102,-1.0095668,0.00887347,1.8358682,0.98465914,-0.034927446,-0.40513438,-1.4740337,-0.2905539,-0.6362518,-0.3243549,0.5533395,0.9934914,-2.815634,0.8615441,-3.065292,1.3359658,0.2671003,-0.9854903,-0.17247003,0.78513515,-0.3132644,0.6187148,-1.312709,0.63130146,1.4767553,-1.1950936,1.4227965,-0.7991491,-0.2809814,-1.3952804,1.2924317,1.0903614,-1.1909666,0.08641279,0.26984963,2.009355,1.2876245,1.1313438,-2.087048,0.36695558,-1.1695814,-0.94664574,-0.6446628,-2.7746127,0.32191718,0.108523294,0.29310653,1.6425402,0.46948668,-1.1416117,-0.5006029,-0.4719392,0.576324,0.44763166,0.27938616,-0.14080834,-0.5831107,1.1654178,1.4277198,-0.8180831,-1.0368632,-0.39818072,-0.60907644,-0.86806726,0.20975746,0.038990572,1.900289,0.094079375,-0.37492883,0.1577419,1.3564452
DB06940,2.0500617,0.86625636,1.9185945,-1.1873319,3.74315,0.5592172,-0.17502597,0.35412675,-0.4961211,-0.34362167,3.9314926,0.106407605,-0.9015619,2.2823694,-0.44150054,-0.35946873,-2.585831,-0.8558556,-0.524493,0.88823766,-0.5211038,-0.5301048,3.2401438,0.85538334,-2.1321561,0.6637292,-1.4182662,1.3522307,-0.13597609,-1.5422479,-0.07424897,0.8441161,-1.8127604,-0.2602034,-1.643531,-0.9664531,2.4552598,-0.7747908,-1.4860411,-1.2587392,-0.6948827,2.3813276,2.453205,-0.2234754,-1.1261529,2.124406,0.25490016,-0.1198073,0.43756267,0.9779695,2.92763,-3.111956,0.632602,1.8787762,1.0109789,1.8042463,0.09402756,0.36085597,-0.98682165,-4.36756,2.7354107,-0.6563712,2.3793025,0.5065549,0.63439184,1.6930829,-1.327108,-3.960868,2.0337665,-0.84498805,0.11944744,-1.6159909,-2.4832966,0.15106705,1.1600906,0.25518513,-1.9507728,0.9771778,-0.201953,0.9018626,-0.06807616,0.903101,1.5613185,0.9027157,0.7677741,-0.48880607,1.4991591,-1.1534827,0.88019145,-2.5485067,0.17555678,1.5817115,3.4026,2.562299,-2.4326138,0.10264677,-0.6078144,-0.28911722,0.99478674,-0.49513692,-1.1041608,-1.391967,-0.992781,-2.3958437,1.0782064,1.5711862,-1.1561971,1.2698115,-0.9202221,-0.6110545,2.7463877,-1.5001425,0.033295,2.0852852,-3.035188,0.88781613,-0.33897445,0.022844546,1.2953243,2.7388396,4.4099293,0.4898547,1.6956978,-0.28752562,1.3652462,-0.702927,1.9007955,2.0475302
DB06941,-0.41680732,3.3316014,-1.2114539,1.7879566,-1.3596561,-2.8014061,0.88552463,3.3374383,-1.1820045,-1.9293609,-1.2417614,-1.7774528,-0.013113571,0.5433267,-2.5749428,-1.4647216,-0.98419505,3.5091572,-1.1507269,-0.918133,-0.17968151,-1.7344333,-1.3432806,-5.1544743,-2.965418,-2.2930388,1.67546,0.5301908,-5.88496,1.9499922,1.5388079,-1.0310163,0.7938838,0.2523543,-0.5047288,-1.5444095,0.0120742805,3.4351346,-1.210122,1.2304647,-4.509716,-3.0695922,1.8566833,1.779112,-1.0154613,-0.3278988,0.94343656,-0.9803235,-5.0643983,3.8529854,0.76971054,-2.482604,-0.15208474,1.2674497,-4.37349,1.049047,-2.564904,-2.2273846,-2.480932,-2.9202323,-0.018847473,0.38380426,1.5243831,-0.16265331,4.4226513,-2.8485367,0.46418762,1.3055502,3.236865,0.72906435,-1.2598569,-2.7104142,0.31649745,-1.7849665,0.61656314,2.5456657,2.2062526,0.8115482,5.2351336,-2.1780448,1.747533,-1.3321915,1.5883764,1.4569521,-2.3060322,1.8612767,-1.2576463,1.0225092,-1.338239,-1.2290972,-0.95863944,2.3657439,-0.13234219,-1.0212913,0.740438,-2.3921528,-1.7745694,5.715943,2.7608502,-0.26889348,-0.5753422,-2.014444,-0.7030166,2.170752,0.3431796,-2.975364,-0.7070757,-1.3948556,0.8443023,1.4498591,1.2482774,-0.9294324,1.1115186,1.5871502,1.8209236,1.1509384,-1.7302463,0.98126847,-1.1742454,-1.1164387,3.1413226,4.169508,-0.77178127,-1.4607382,-0.74351907,0.7762116,-1.42802,3.9225652
DB06942,-3.4291809,-0.44394615,0.67488384,2.7755198,-2.513015,-1.6847252,2.4250157,-2.3268952,2.9685938,1.2146678,-0.981367,0.5228464,-0.5012838,0.95629317,1.5635481,0.77703625,-2.0763032,-1.3878336,2.913448,-1.0849645,-0.5910591,-2.4152296,0.7776309,0.7598432,1.5902976,1.2404307,-1.5277405,-1.9886038,0.051247187,0.37845463,-1.6818211,0.5082785,-0.81342864,-1.0316801,1.060654,-0.26036716,-1.6625551,-0.80566573,-0.54969764,0.26596698,-1.7434846,-1.1680505,5.8643417,-2.3002303,2.6487331,0.1315242,-1.2420412,-3.1618662,-1.4041781,-3.0299566,-1.5214674,0.32458934,-1.6782546,0.30945116,-0.5871516,0.836651,-2.709381,0.84591746,1.7027774,-0.73445517,1.0168936,0.72381955,-1.0293748,-1.3319485,3.5102222,0.5339139,3.1562843,0.18273214,0.71229,-1.6184884,0.42738223,1.5592241,1.138879,1.6963546,-0.638665,-5.62122,0.116833486,-3.571574,1.9325105,0.3143822,-2.9437947,1.4883213,0.7007115,1.4016718,0.722948,-0.4352604,-0.9028284,1.0796384,0.3122674,0.32388246,5.4658623,-0.9859116,-0.009734239,1.2549924,1.053955,-0.64002717,-0.7317622,0.55020624,0.3526317,-1.8230678,-0.6734274,1.4648902,2.203116,-0.77338654,0.36646813,2.2602184,-2.1705418,-0.86281455,-2.9502618,1.6563212,-0.028415434,0.5503362,3.5429678,-1.633091,-0.14971146,-1.7452531,0.44327557,2.4518292,1.7615751,1.2114301,1.4080172,1.0542645,-1.5468682,2.4804518,1.5474957,1.3059293,-2.5753987,1.7380667
DB06943,-1.0289785,0.6288505,-0.42970967,-0.6730861,0.47010064,-2.063965,-0.25691864,-0.56798655,-0.71830857,-0.49721882,0.35805464,-1.4811472,2.9079943,-0.06612326,-2.6127887,-0.95965254,-0.7339437,-2.8463194,0.35639155,0.6163431,0.76528835,-1.2531509,-0.8853241,0.031458445,0.026414983,1.9457749,-1.3733886,-0.868517,0.22152275,1.0187174,-2.8148909,-1.3187354,1.8990037,1.6257622,-0.0025881846,-0.29348955,0.872074,2.5974329,-0.7351896,1.1045684,0.66918725,0.11150516,-1.2788239,1.3353493,1.7101645,-1.2792687,-2.004498,-2.4234788,-0.18942648,-1.2118714,1.3746511,-0.012756182,-0.60245985,1.7889928,-1.7604345,1.0053393,0.32496843,1.5671875,-0.2220129,1.2985766,-1.5044512,-0.81988436,3.5508153,-0.17712305,2.4183004,-1.4782778,0.3234663,-0.45404541,1.5890441,-0.26331025,-0.89850754,0.22175097,0.046407335,2.2306924,2.192391,-0.4009207,0.7752806,1.4447423,1.6461433,-2.7845647,-0.4168023,-2.35174,1.5507822,-1.3377974,0.4160154,1.1536143,-1.177754,-0.7768923,-1.3643337,-1.4485433,1.4931952,-0.86896086,-1.5208019,0.23145309,-1.489121,3.8622832,1.1217821,0.3928436,1.6042527,0.40582255,-1.0454241,-2.8902102,0.504296,-0.9334945,0.83621085,1.4285629,1.2369583,1.0040325,0.3656469,2.6281443,-0.8469486,-0.7990924,-0.32596996,-2.1204586,1.3438098,0.18800989,-1.596427,-2.9935138,-0.20614274,-1.512081,-0.95671517,0.92034817,-1.5090735,-1.5172923,-1.5380853,-0.13802661,0.12918991,0.45857632
DB06944,0.89426535,-0.3899174,1.3699715,2.6707487,-1.1242809,-0.43629384,2.1624866,0.35456747,-1.1606604,-1.5108608,-1.7862552,-0.6124083,-0.44827855,0.7447305,-3.596424,-0.7554396,-1.0049921,-2.6685798,-1.0208023,-1.185974,-1.6081401,-1.2286978,1.5081667,0.40735236,-0.3673134,-1.4258289,1.3597864,1.3159752,-0.51057446,-0.050134808,-0.2801387,0.94733256,0.4766361,0.49419928,-2.5780814,-1.8832372,1.89281,-0.3326853,-1.1023241,-1.6812338,0.5267475,0.040213503,1.3337533,0.2850377,-0.4227671,-0.7071575,0.23821537,-0.65922064,-0.19980343,1.298287,0.29007372,0.52174723,-1.1239619,-1.2576654,0.06831554,0.6279272,-2.058143,2.5411716,0.17379889,-1.2255324,0.5981965,0.8519136,1.6599206,-1.7613524,0.42124188,0.31594375,1.6933869,-1.7638683,0.09983215,-0.22906764,1.551825,-1.2120415,-0.22372285,1.2158606,-1.4395704,-1.1477567,-1.0528842,-0.6226086,0.87462634,-1.0374086,-0.04287087,3.241221,-0.287139,0.8802232,0.61382914,0.74184763,0.88933384,-0.44271967,-0.09859207,0.3379921,-1.6392833,-0.11699915,-1.9005337,-1.3860626,0.1909525,-0.011241987,1.0562476,3.1597507,-1.5565716,0.5839004,0.3571316,0.01758095,0.3802464,-0.6530614,-0.20722526,-0.23036186,-0.98180103,-1.9258455,0.20158218,-0.38858524,-0.048559785,-1.0245293,-1.2701213,-1.3150448,-1.0890447,0.701101,-0.5562135,1.12277,-1.4332325,0.5700861,-0.38901487,0.4595112,0.28850833,1.4406338,0.29724962,-1.3473563,-0.512668,1.2183342
DB06945,-1.9423126,-0.00290896,0.9174076,-2.5352845,1.1627626,-0.70485425,-3.3496132,-0.0580124,0.24797669,-2.870682,-1.3625737,-2.7820458,1.0639949,4.3843055,0.11067884,0.08151095,-0.567962,-2.2747293,0.32300594,-0.07900925,2.8280053,0.65946275,0.39506397,1.7743381,-2.013633,1.0015616,-2.1823664,2.2381318,0.6327652,2.5180583,-1.1743557,-0.22064412,0.5919668,0.012111936,-0.78532624,-1.009868,-0.709561,-0.3325968,-4.1417193,-0.23099509,-1.4033117,0.9250438,1.0104325,0.19852036,-0.31136903,-1.6568418,-2.19523,-0.028511135,-0.35265818,-0.74960244,0.7758538,0.43255046,-1.5016447,3.0308313,2.687772,-0.12051366,2.093368,3.091989,-0.9134183,1.4101202,-4.0198035,0.7208157,0.03308714,-0.94514763,0.91251445,-0.061161704,1.7065808,-3.0366483,1.1529758,2.111711,-0.20715779,-3.573032,-0.14856261,0.10570389,1.6975665,0.76071525,3.9436922,-2.036279,0.449171,-0.46662793,0.77300435,0.30954725,1.3942431,-0.8199418,0.405923,1.3096626,-0.5574109,1.1000758,-0.6017467,-0.78547895,-0.15138686,-0.25100923,-3.5327363,1.8332533,-0.8786709,0.80799687,-3.01318,-0.2786188,-0.7046522,-0.9366783,0.662211,0.122558,-2.5793576,-0.61742276,-1.5130844,-0.7113279,1.7980013,-0.36348695,-1.679458,-0.84801537,-0.6776667,0.95480496,-1.5267894,-3.183563,1.4494424,1.2629417,-0.25586432,-3.496989,0.1881689,-1.2116182,0.6625263,-0.22067767,0.20473689,1.8219656,-0.33902675,-1.6351354,0.6444407,0.86658937
DB06946,-0.03671609,-0.11998592,-0.22523823,-1.049981,-1.1168866,0.28878048,0.7315148,0.6951206,0.54210085,-0.16829327,0.2702501,-0.5795887,-0.23771232,0.89784634,-1.6108886,-0.22751427,-0.4131235,-0.1035137,0.51042116,-0.33404556,-0.4563653,-0.13947296,0.4377131,0.23373494,-1.5768317,-0.9836722,0.891355,-1.050294,-0.0025884584,0.8998121,-1.6750892,-0.6885089,-0.9950493,0.7852449,-0.95372003,-0.7020948,-0.57540685,-0.53381497,1.1734705,-0.6293898,-0.3644355,-1.1443163,-1.0202672,-0.07095106,-0.17340457,-0.08062836,0.7069906,-0.6663049,0.53641546,0.87876964,-0.20248011,1.3117174,0.38777506,0.2774473,0.009252539,0.299785,0.54582006,-0.037377223,0.2230972,1.6465687,0.18198124,0.40933535,1.4624679,0.5330034,-0.35281727,0.05143921,0.07997668,1.2528105,-1.4961971,0.49345535,-0.76686645,-1.3777395,0.4378067,0.41139603,0.041510817,-1.2579292,0.15448509,0.6729446,-0.17800766,1.1130064,0.20675723,0.8726359,-0.4973029,0.5478767,-0.85472363,0.0105917975,0.2074989,-0.903195,0.85518605,-0.7569837,-0.78559625,-0.5652024,-0.17629246,0.5931625,0.42392212,-0.40118054,-0.53762734,-1.2154744,0.2684546,0.14557835,0.45561406,0.19001798,0.7834394,-0.54017496,0.41419113,2.2154756,0.64395916,-0.42067236,-0.9066861,-0.6979209,1.017609,-0.87397873,0.7876476,0.635159,0.83848786,-0.04690592,0.5174817,0.18678117,0.2500886,-0.34611884,0.13851169,-0.5521543,-0.9756238,-0.5878742,0.22797829,-0.75829715,0.35956195,-0.90955657
DB06947,-2.356859,-0.75644445,0.41667175,1.717659,-2.8016982,-1.121623,1.9059151,-2.3001468,2.724999,1.152509,-0.06450713,1.9546078,-0.5238647,1.676066,0.8340798,1.6307344,-2.2502944,-0.66682935,1.6526741,-0.187661,-0.39996213,-3.2270503,0.71913886,0.5846599,-0.06970732,0.37504458,-1.7232567,-1.8638703,0.23661369,0.44687122,-2.014492,0.6743282,-0.08248962,0.059513565,2.7296212,-1.2519842,-1.0795152,0.6192775,-0.061518982,0.98648286,-1.9116505,-0.17610472,6.533651,-2.2046442,2.7211263,0.12151823,-1.1798509,-1.9524297,-2.24443,-1.9582111,-0.5872488,1.1022148,-2.2405639,-1.2517914,-1.4622822,0.4316359,-1.8715785,1.0070087,1.0030302,0.044589806,0.72522444,0.67171663,-0.97233474,-1.3688046,2.23867,1.0361613,3.7155297,1.0353167,0.13288784,-0.39774475,0.74485624,2.6689944,1.443693,1.0289057,-1.8042414,-4.429679,0.08184244,-3.8388789,1.8806989,0.18719266,-2.1850445,0.52043736,0.6368896,1.4014972,0.23520143,-0.2344426,-0.80781615,-0.54267406,0.5705641,0.31218016,4.2464375,-1.9461725,0.32649052,2.014539,-0.7875736,-0.96864843,-1.0328141,-0.28726757,1.4199798,-1.9701767,-1.9634272,0.6143428,2.5961134,-0.23743075,0.8000437,2.3319066,-1.2107859,-0.60333866,-2.4113202,0.981321,-0.553865,0.5960179,2.6753542,-1.3231114,1.107117,-2.2424214,-0.18025263,1.0503925,0.7643335,0.34109408,1.303678,0.8085281,-0.36944306,2.696422,1.5480767,-0.18095475,-1.3722908,1.5204178
